Pkw-Bestand - Automarken nach Geschlecht der Pkw-BesitzerInnen seit 2011 - Bezirke Wien | Stock of cars - Car brands aggregated by sex of vehicle owner since 2011 - districts of Vienna
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;BRAND;BRAND_TOTAL
AT13;91000;91000;2017;20171231;1;RENAULT;1811
AT13;91000;91000;2017;20171231;1;MAZDA;1718
AT13;91000;91000;2017;20171231;1;SKODA;1448
AT13;91000;91000;2017;20171231;1;TOYOTA;1318
AT13;91000;91000;2017;20171231;1;PEUGEOT;1317
AT13;91000;91000;2017;20171231;1;SEAT;1028
AT13;91000;91000;2017;20171231;1;HYUNDAI;955
AT13;91000;91000;2017;20171231;1;CITROEN;885
AT13;91000;91000;2017;20171231;1;NISSAN;780
AT13;91000;91000;2017;20171231;1;KIA;751
AT13;91000;91000;2017;20171231;1;FIAT;598
AT13;91000;91000;2017;20171231;1;VOLVO;523
AT13;91000;91000;2017;20171231;1;HONDA;514
AT13;91000;91000;2017;20171231;1;CHEVROLET;440
AT13;91000;91000;2017;20171231;1;DACIA;403
AT13;91000;91000;2017;20171231;1;MITSUBISHI;373
AT13;91000;91000;2017;20171231;1;ALFA-ROMEO;299
AT13;91000;91000;2017;20171231;1;SUZUKI;235
AT13;91000;91000;2017;20171231;1;SMART;219
AT13;91000;91000;2017;20171231;1;CHRYSLER;214
AT13;91000;91000;2017;20171231;1;JEEP;152
AT13;91000;91000;2017;20171231;1;PORSCHE;120
AT13;91000;91000;2017;20171231;1;LANDROVER;118
AT13;91000;91000;2017;20171231;1;JAGUAR;98
AT13;91000;91000;2017;20171231;1;MINI;89
AT13;91000;91000;2017;20171231;1;LANCIA;81
AT13;91000;91000;2017;20171231;1;LEXUS;66
AT13;91000;91000;2017;20171231;1;SAAB;60
AT13;91000;91000;2017;20171231;1;SUBARU;53
AT13;91000;91000;2017;20171231;1;ROVER;40
AT13;91000;91000;2017;20171231;1;DAIHATSU;38
AT13;91000;91000;2017;20171231;1;DS;36
AT13;91000;91000;2017;20171231;1;DODGE;35
AT13;91000;91000;2017;20171231;1;CADILLAC;24
AT13;91000;91000;2017;20171231;1;PONTIAC;23
AT13;91000;91000;2017;20171231;1;SSANG-YONG;18
AT13;91000;91000;2017;20171231;1;TESLA;12
AT13;91000;91000;2017;20171231;1;MG;11
AT13;91000;91000;2017;20171231;1;LADA;10
AT13;91000;91000;2017;20171231;1;MASERATI;8
AT13;91000;91000;2017;20171231;1;STEYRPUCH;8
AT13;91000;91000;2017;20171231;1;LOTUS;7
AT13;91000;91000;2017;20171231;1;FERRARI;6
AT13;91000;91000;2017;20171231;1;INFINITI;6
AT13;91000;91000;2017;20171231;1;TRIUMPH;6
AT13;91000;91000;2017;20171231;1;ANDERE;6
AT13;91000;91000;2017;20171231;1;AUSTIN;4
AT13;91000;91000;2017;20171231;1;BENTLEY;4
AT13;91000;91000;2017;20171231;1;BRITISHLEYLAND;4
AT13;91000;91000;2017;20171231;1;BUICK;4
AT13;91000;91000;2017;20171231;1;MORGAN;4
AT13;91000;91000;2017;20171231;1;PUCH;4
AT13;91000;91000;2017;20171231;1;HUMMER;3
AT13;91000;91000;2017;20171231;1;FIAT-SEAT;2
AT13;91000;91000;2017;20171231;1;LINCOLN;2
AT13;91000;91000;2017;20171231;1;NSU;2
AT13;91000;91000;2017;20171231;1;ASTONMARTIN;1
AT13;91000;91000;2017;20171231;1;AUDKW;1
AT13;91000;91000;2017;20171231;1;AWZ;1
AT13;91000;91000;2017;20171231;1;BEDFORD;1
AT13;91000;91000;2017;20171231;1;BIANCHI;1
AT13;91000;91000;2017;20171231;1;BORGWARD;1
AT13;91000;91000;2017;20171231;1;CHRYSLER-SUNBEAM;1
AT13;91000;91000;2017;20171231;1;CHRYSLER-SIMCA;1
AT13;91000;91000;2017;20171231;1;GLASHANS;1
AT13;91000;91000;2017;20171231;1;JENSEN;1
AT13;91000;91000;2017;20171231;1;LAMBORGHINI;1
AT13;91000;91000;2017;20171231;1;MAHINDRA;1
AT13;91000;91000;2017;20171231;1;OLDSMOBILE;1
AT13;91000;91000;2017;20171231;1;PRAGA;1
AT13;91000;91000;2017;20171231;1;ROLLSROYCE;1
AT13;91000;91000;2017;20171231;1;SIMCA;1
AT13;91000;91000;2017;20171231;1;STEYR;1
AT13;91000;91000;2017;20171231;1;STEYRFIAT;1
AT13;91000;91000;2017;20171231;1;TALBOT;1
AT13;91000;91000;2017;20171231;2;VW;3637
AT13;91000;91000;2017;20171231;2;OPEL;1721
AT13;91000;91000;2017;20171231;2;FORD;1282
AT13;91000;91000;2017;20171231;2;RENAULT;1218
AT13;91000;91000;2017;20171231;2;MERCEDES;1149
AT13;91000;91000;2017;20171231;2;PEUGEOT;1048
AT13;91000;91000;2017;20171231;2;AUDI;985
AT13;91000;91000;2017;20171231;2;SKODA;922
AT13;91000;91000;2017;20171231;2;MAZDA;874
AT13;91000;91000;2017;20171231;2;BMW;863
AT13;91000;91000;2017;20171231;2;HYUNDAI;800
AT13;91000;91000;2017;20171231;2;TOYOTA;774
AT13;91000;91000;2017;20171231;2;SEAT;681
AT13;91000;91000;2017;20171231;2;FIAT;602
AT13;91000;91000;2017;20171231;2;CITROEN;520
AT13;91000;91000;2017;20171231;2;NISSAN;493
AT13;91000;91000;2017;20171231;2;KIA;491
AT13;91000;91000;2017;20171231;2;CHEVROLET;323
AT13;91000;91000;2017;20171231;2;HONDA;279
AT13;91000;91000;2017;20171231;2;DACIA;251
AT13;91000;91000;2017;20171231;2;MITSUBISHI;245
AT13;91000;91000;2017;20171231;2;SUZUKI;241
AT13;91000;91000;2017;20171231;2;SMART;196
AT13;91000;91000;2017;20171231;2;VOLVO;176
AT13;91000;91000;2017;20171231;2;MINI;140
AT13;91000;91000;2017;20171231;2;ALFA-ROMEO;126
AT13;91000;91000;2017;20171231;2;LANCIA;85
AT13;91000;91000;2017;20171231;2;CHRYSLER;69
AT13;91000;91000;2017;20171231;2;DAIHATSU;61
AT13;91000;91000;2017;20171231;2;JEEP;44
AT13;91000;91000;2017;20171231;2;LANDROVER;31
AT13;91000;91000;2017;20171231;2;JAGUAR;28
AT13;91000;91000;2017;20171231;2;PORSCHE;27
AT13;91000;91000;2017;20171231;2;DS;22
AT13;91000;91000;2017;20171231;2;SUBARU;22
AT13;91000;91000;2017;20171231;2;LEXUS;21
AT13;91000;91000;2017;20171231;2;ROVER;16
AT13;91000;91000;2017;20171231;2;SAAB;13
AT13;91000;91000;2017;20171231;2;DODGE;8
AT13;91000;91000;2017;20171231;2;BRITISHLEYLAND;7
AT13;91000;91000;2017;20171231;2;CADILLAC;7
AT13;91000;91000;2017;20171231;2;MASERATI;5
AT13;91000;91000;2017;20171231;2;SSANG-YONG;5
AT13;91000;91000;2017;20171231;2;INFINITI;3
AT13;91000;91000;2017;20171231;2;LADA;3
AT13;91000;91000;2017;20171231;2;MG;3
AT13;91000;91000;2017;20171231;2;PONTIAC;3
AT13;91000;91000;2017;20171231;2;TRIUMPH;3
AT13;91000;91000;2017;20171231;2;AUSTIN;2
AT13;91000;91000;2017;20171231;2;FERRARI;2
AT13;91000;91000;2017;20171231;2;STEYRPUCH;2
AT13;91000;91000;2017;20171231;2;AUDKW;1
AT13;91000;91000;2017;20171231;2;BEDFORD;1
AT13;91000;91000;2017;20171231;2;BENTLEY;1
AT13;91000;91000;2017;20171231;2;CHRYSLER-SIMCA;1
AT13;91000;91000;2017;20171231;2;FIAT-SEAT;1
AT13;91000;91000;2017;20171231;2;GMC;1
AT13;91000;91000;2017;20171231;2;HUMMER;1
AT13;91000;91000;2017;20171231;2;INNOCENTI;1
AT13;91000;91000;2017;20171231;2;LINCOLN;1
AT13;91000;91000;2017;20171231;2;LOTUS;1
AT13;91000;91000;2017;20171231;2;PUCH;1
AT13;91000;91000;2017;20171231;2;ANDERE;1
AT13;91000;91000;2017;20171231;3;VW;1997
AT13;91000;91000;2017;20171231;3;MERCEDES;1505
AT13;91000;91000;2017;20171231;3;SKODA;1048
AT13;91000;91000;2017;20171231;3;OPEL;717
AT13;91000;91000;2017;20171231;3;BMW;614
AT13;91000;91000;2017;20171231;3;FORD;604
AT13;91000;91000;2017;20171231;3;AUDI;574
AT13;91000;91000;2017;20171231;3;RENAULT;541
AT13;91000;91000;2017;20171231;3;PEUGEOT;461
AT13;91000;91000;2017;20171231;3;SEAT;452
AT13;91000;91000;2017;20171231;3;NISSAN;353
AT13;91000;91000;2017;20171231;3;FIAT;244
AT13;91000;91000;2017;20171231;3;CITROEN;186
AT13;91000;91000;2017;20171231;3;TOYOTA;169
AT13;91000;91000;2017;20171231;3;HYUNDAI;153
AT13;91000;91000;2017;20171231;3;SMART;142
AT13;91000;91000;2017;20171231;3;KIA;87
AT13;91000;91000;2017;20171231;3;DACIA;83
AT13;91000;91000;2017;20171231;3;VOLVO;50
AT13;91000;91000;2017;20171231;3;PORSCHE;48
AT13;91000;91000;2017;20171231;3;LANDROVER;39
AT13;91000;91000;2017;20171231;3;MAZDA;36
AT13;91000;91000;2017;20171231;3;MINI;34
AT13;91000;91000;2017;20171231;3;ALFA-ROMEO;28
AT13;91000;91000;2017;20171231;3;JEEP;22
AT13;91000;91000;2017;20171231;3;CHRYSLER;20
AT13;91000;91000;2017;20171231;3;LANCIA;19
AT13;91000;91000;2017;20171231;3;SUZUKI;18
AT13;91000;91000;2017;20171231;3;HONDA;16
AT13;91000;91000;2017;20171231;3;JAGUAR;15
AT13;91000;91000;2017;20171231;3;MITSUBISHI;15
AT13;91000;91000;2017;20171231;3;TESLA;12
AT13;91000;91000;2017;20171231;3;DS;10
AT13;91000;91000;2017;20171231;3;LEXUS;8
AT13;91000;91000;2017;20171231;3;CHEVROLET;7
AT13;91000;91000;2017;20171231;3;INFINITI;5
AT13;91000;91000;2017;20171231;3;SUBARU;5
AT13;91000;91000;2017;20171231;3;BENTLEY;3
AT13;91000;91000;2017;20171231;3;MASERATI;3
AT13;91000;91000;2017;20171231;3;PUCH;3
AT13;91000;91000;2017;20171231;3;SAAB;3
AT13;91000;91000;2017;20171231;3;SSANG-YONG;3
AT13;91000;91000;2017;20171231;3;DAIHATSU;2
AT13;91000;91000;2017;20171231;3;FERRARI;2
AT13;91000;91000;2017;20171231;3;ASTONMARTIN;1
AT13;91000;91000;2017;20171231;3;CADILLAC;1
AT13;91000;91000;2017;20171231;3;CHRYSLER-SUNBEAM;1
AT13;91000;91000;2017;20171231;3;DODGE;1
AT13;91000;91000;2017;20171231;3;KTM;1
AT13;91000;91000;2017;20171231;3;LAMBORGHINI;1
AT13;91000;91000;2017;20171231;3;LINCOLN;1
AT13;91000;91000;2017;20171231;3;ROLLSROYCE;1
AT13;91000;91000;2017;20171231;3;ROVER;1
AT13;91000;91000;2017;20171231;3;STEYRPUCH;1
AT13;91100;91100;2017;20171231;1;VW;3309
AT13;91100;91100;2017;20171231;1;MERCEDES;1674
AT13;91100;91100;2017;20171231;1;BMW;1540
AT13;91100;91100;2017;20171231;1;FORD;1522
AT13;91100;91100;2017;20171231;1;AUDI;1445
AT13;91100;91100;2017;20171231;1;OPEL;1419
AT13;91100;91100;2017;20171231;1;MAZDA;1059
AT13;91100;91100;2017;20171231;1;RENAULT;917
AT13;91100;91100;2017;20171231;1;SKODA;837
AT13;91100;91100;2017;20171231;1;HYUNDAI;828
AT13;91100;91100;2017;20171231;1;PEUGEOT;710
AT13;91100;91100;2017;20171231;1;TOYOTA;692
AT13;91100;91100;2017;20171231;1;SEAT;655
AT13;91100;91100;2017;20171231;1;CITROEN;529
AT13;91100;91100;2017;20171231;1;NISSAN;406
AT13;91100;91100;2017;20171231;1;KIA;404
AT13;91100;91100;2017;20171231;1;FIAT;363
AT13;91100;91100;2017;20171231;1;VOLVO;268
AT13;91100;91100;2017;20171231;1;HONDA;246
AT13;91100;91100;2017;20171231;1;MITSUBISHI;246
AT13;91100;91100;2017;20171231;1;CHEVROLET;211
AT13;91100;91100;2017;20171231;1;DACIA;210
AT13;91100;91100;2017;20171231;1;ALFA-ROMEO;173
AT13;91100;91100;2017;20171231;1;SUZUKI;151
AT13;91100;91100;2017;20171231;1;SMART;107
AT13;91100;91100;2017;20171231;1;CHRYSLER;91
AT13;91100;91100;2017;20171231;1;JEEP;74
AT13;91100;91100;2017;20171231;1;PORSCHE;67
AT13;91100;91100;2017;20171231;1;JAGUAR;63
AT13;91100;91100;2017;20171231;1;MINI;60
AT13;91100;91100;2017;20171231;1;LANDROVER;56
AT13;91100;91100;2017;20171231;1;LANCIA;44
AT13;91100;91100;2017;20171231;1;SUBARU;39
AT13;91100;91100;2017;20171231;1;LEXUS;32
AT13;91100;91100;2017;20171231;1;SAAB;25
AT13;91100;91100;2017;20171231;1;DAIHATSU;22
AT13;91100;91100;2017;20171231;1;ROVER;19
AT13;91100;91100;2017;20171231;1;DODGE;17
AT13;91100;91100;2017;20171231;1;DS;17
AT13;91100;91100;2017;20171231;1;SSANG-YONG;14
AT13;91100;91100;2017;20171231;1;PONTIAC;11
AT13;91100;91100;2017;20171231;1;CADILLAC;10
AT13;91100;91100;2017;20171231;1;LADA;9
AT13;91100;91100;2017;20171231;1;MG;8
AT13;91100;91100;2017;20171231;1;MASERATI;7
AT13;91100;91100;2017;20171231;1;TRIUMPH;7
AT13;91100;91100;2017;20171231;1;PUCH;6
AT13;91100;91100;2017;20171231;1;STEYRPUCH;6
AT13;91100;91100;2017;20171231;1;LOTUS;5
AT13;91100;91100;2017;20171231;1;NSU;4
AT13;91100;91100;2017;20171231;1;AUSTIN;3
AT13;91100;91100;2017;20171231;1;INFINITI;2
AT13;91100;91100;2017;20171231;1;STEYRFIAT;2
AT13;91100;91100;2017;20171231;1;VAUXHALL;2
AT13;91100;91100;2017;20171231;1;ANDERE;2
AT13;91100;91100;2017;20171231;1;AUDKW;1
AT13;91100;91100;2017;20171231;1;AWE;1
AT13;91100;91100;2017;20171231;1;BENTLEY;1
AT13;91100;91100;2017;20171231;1;BIANCHI;1
AT13;91100;91100;2017;20171231;1;BRITISHLEYLAND;1
AT13;91100;91100;2017;20171231;1;BUICK;1
AT13;91100;91100;2017;20171231;1;FERRARI;1
AT13;91100;91100;2017;20171231;1;FIAT-SEAT;1
AT13;91100;91100;2017;20171231;1;GORKIWKE;1
AT13;91100;91100;2017;20171231;1;HUMMER;1
AT13;91100;91100;2017;20171231;1;INNOCENTI;1
AT13;91100;91100;2017;20171231;1;IVECO;1
AT13;91100;91100;2017;20171231;1;LAMBORGHINI;1
AT13;91100;91100;2017;20171231;1;MORGAN;1
AT13;91100;91100;2017;20171231;1;ROLLSROYCE;1
AT13;91100;91100;2017;20171231;1;STEYR;1
AT13;91100;91100;2017;20171231;1;TESLA;1
AT13;91100;91100;2017;20171231;2;VW;1699
AT13;91100;91100;2017;20171231;2;FORD;866
AT13;91100;91100;2017;20171231;2;OPEL;858
AT13;91100;91100;2017;20171231;2;HYUNDAI;745
AT13;91100;91100;2017;20171231;2;RENAULT;669
AT13;91100;91100;2017;20171231;2;MAZDA;550
AT13;91100;91100;2017;20171231;2;MERCEDES;539
AT13;91100;91100;2017;20171231;2;SKODA;535
AT13;91100;91100;2017;20171231;2;PEUGEOT;521
AT13;91100;91100;2017;20171231;2;AUDI;488
AT13;91100;91100;2017;20171231;2;SEAT;414
AT13;91100;91100;2017;20171231;2;BMW;412
AT13;91100;91100;2017;20171231;2;TOYOTA;405
AT13;91100;91100;2017;20171231;2;FIAT;389
AT13;91100;91100;2017;20171231;2;KIA;297
AT13;91100;91100;2017;20171231;2;CITROEN;291
AT13;91100;91100;2017;20171231;2;NISSAN;234
AT13;91100;91100;2017;20171231;2;CHEVROLET;195
AT13;91100;91100;2017;20171231;2;DACIA;151
AT13;91100;91100;2017;20171231;2;SUZUKI;151
AT13;91100;91100;2017;20171231;2;MITSUBISHI;147
AT13;91100;91100;2017;20171231;2;HONDA;128
AT13;91100;91100;2017;20171231;2;MINI;87
AT13;91100;91100;2017;20171231;2;VOLVO;83
AT13;91100;91100;2017;20171231;2;SMART;76
AT13;91100;91100;2017;20171231;2;ALFA-ROMEO;65
AT13;91100;91100;2017;20171231;2;CHRYSLER;36
AT13;91100;91100;2017;20171231;2;DAIHATSU;28
AT13;91100;91100;2017;20171231;2;LANCIA;28
AT13;91100;91100;2017;20171231;2;JEEP;25
AT13;91100;91100;2017;20171231;2;LANDROVER;24
AT13;91100;91100;2017;20171231;2;SUBARU;19
AT13;91100;91100;2017;20171231;2;PORSCHE;18
AT13;91100;91100;2017;20171231;2;SAAB;14
AT13;91100;91100;2017;20171231;2;DODGE;11
AT13;91100;91100;2017;20171231;2;JAGUAR;10
AT13;91100;91100;2017;20171231;2;DS;9
AT13;91100;91100;2017;20171231;2;LEXUS;6
AT13;91100;91100;2017;20171231;2;ROVER;6
AT13;91100;91100;2017;20171231;2;SSANG-YONG;5
AT13;91100;91100;2017;20171231;2;PONTIAC;4
AT13;91100;91100;2017;20171231;2;BRITISHLEYLAND;3
AT13;91100;91100;2017;20171231;2;CADILLAC;2
AT13;91100;91100;2017;20171231;2;ANDERE;2
AT13;91100;91100;2017;20171231;2;AUSTIN;1
AT13;91100;91100;2017;20171231;2;BENTLEY;1
AT13;91100;91100;2017;20171231;2;FERRARI;1
AT13;91100;91100;2017;20171231;2;MG;1
AT13;91100;91100;2017;20171231;2;OLDSMOBILE;1
AT13;91100;91100;2017;20171231;2;STEYRPUCH;1
AT13;91100;91100;2017;20171231;3;VW;836
AT13;91100;91100;2017;20171231;3;MERCEDES;546
AT13;91100;91100;2017;20171231;3;BMW;453
AT13;91100;91100;2017;20171231;3;FORD;305
AT13;91100;91100;2017;20171231;3;AUDI;280
AT13;91100;91100;2017;20171231;3;SKODA;259
AT13;91100;91100;2017;20171231;3;OPEL;202
AT13;91100;91100;2017;20171231;3;FIAT;120
AT13;91100;91100;2017;20171231;3;SEAT;112
AT13;91100;91100;2017;20171231;3;HYUNDAI;108
AT13;91100;91100;2017;20171231;3;VOLVO;108
AT13;91100;91100;2017;20171231;3;TOYOTA;86
AT13;91100;91100;2017;20171231;3;PEUGEOT;82
AT13;91100;91100;2017;20171231;3;RENAULT;81
AT13;91100;91100;2017;20171231;3;KIA;72
AT13;91100;91100;2017;20171231;3;SMART;65
AT13;91100;91100;2017;20171231;3;CITROEN;60
AT13;91100;91100;2017;20171231;3;JEEP;44
AT13;91100;91100;2017;20171231;3;MAZDA;40
AT13;91100;91100;2017;20171231;3;ALFA-ROMEO;37
AT13;91100;91100;2017;20171231;3;NISSAN;29
AT13;91100;91100;2017;20171231;3;MITSUBISHI;22
AT13;91100;91100;2017;20171231;3;MINI;21
AT13;91100;91100;2017;20171231;3;PORSCHE;21
AT13;91100;91100;2017;20171231;3;LANDROVER;16
AT13;91100;91100;2017;20171231;3;SUZUKI;11
AT13;91100;91100;2017;20171231;3;JAGUAR;9
AT13;91100;91100;2017;20171231;3;HONDA;8
AT13;91100;91100;2017;20171231;3;CHEVROLET;7
AT13;91100;91100;2017;20171231;3;DACIA;7
AT13;91100;91100;2017;20171231;3;CHRYSLER;5
AT13;91100;91100;2017;20171231;3;LANCIA;5
AT13;91100;91100;2017;20171231;3;SAAB;5
AT13;91100;91100;2017;20171231;3;TESLA;5
AT13;91100;91100;2017;20171231;3;DS;4
AT13;91100;91100;2017;20171231;3;LEXUS;4
AT13;91100;91100;2017;20171231;3;DAIHATSU;3
AT13;91100;91100;2017;20171231;3;FERRARI;2
AT13;91100;91100;2017;20171231;3;INFINITI;2
AT13;91100;91100;2017;20171231;3;LOTUS;2
AT13;91100;91100;2017;20171231;3;MG;2
AT13;91100;91100;2017;20171231;3;ASTONMARTIN;1
AT13;91100;91100;2017;20171231;3;AUSTIN;1
AT13;91100;91100;2017;20171231;3;BENTLEY;1
AT13;91100;91100;2017;20171231;3;DODGE;1
AT13;91100;91100;2017;20171231;3;HUMMER;1
AT13;91100;91100;2017;20171231;3;IVECO;1
AT13;91100;91100;2017;20171231;3;LADA;1
AT13;91100;91100;2017;20171231;3;ROLLSROYCE;1
AT13;91100;91100;2017;20171231;3;ROVER;1
AT13;91100;91100;2017;20171231;3;SUBARU;1
AT13;91200;91200;2017;20171231;1;VW;3101
AT13;91200;91200;2017;20171231;1;MERCEDES;1489
AT13;91200;91200;2017;20171231;1;AUDI;1336
AT13;91200;91200;2017;20171231;1;BMW;1298
AT13;91200;91200;2017;20171231;1;OPEL;1269
AT13;91200;91200;2017;20171231;1;FORD;1161
AT13;91200;91200;2017;20171231;1;MAZDA;814
AT13;91200;91200;2017;20171231;1;SKODA;782
AT13;91200;91200;2017;20171231;1;RENAULT;762
AT13;91200;91200;2017;20171231;1;PEUGEOT;653
AT13;91200;91200;2017;20171231;1;TOYOTA;583
AT13;91200;91200;2017;20171231;1;SEAT;475
AT13;91200;91200;2017;20171231;1;CITROEN;441
AT13;91200;91200;2017;20171231;1;HYUNDAI;413
AT13;91200;91200;2017;20171231;1;FIAT;335
AT13;91200;91200;2017;20171231;1;KIA;295
AT13;91200;91200;2017;20171231;1;VOLVO;278
AT13;91200;91200;2017;20171231;1;NISSAN;274
AT13;91200;91200;2017;20171231;1;HONDA;212
AT13;91200;91200;2017;20171231;1;MITSUBISHI;194
AT13;91200;91200;2017;20171231;1;DACIA;188
AT13;91200;91200;2017;20171231;1;CHEVROLET;170
AT13;91200;91200;2017;20171231;1;ALFA-ROMEO;142
AT13;91200;91200;2017;20171231;1;SUZUKI;133
AT13;91200;91200;2017;20171231;1;CHRYSLER;113
AT13;91200;91200;2017;20171231;1;MINI;83
AT13;91200;91200;2017;20171231;1;SMART;79
AT13;91200;91200;2017;20171231;1;JEEP;69
AT13;91200;91200;2017;20171231;1;PORSCHE;62
AT13;91200;91200;2017;20171231;1;LANDROVER;61
AT13;91200;91200;2017;20171231;1;JAGUAR;55
AT13;91200;91200;2017;20171231;1;SAAB;40
AT13;91200;91200;2017;20171231;1;LANCIA;35
AT13;91200;91200;2017;20171231;1;ROVER;29
AT13;91200;91200;2017;20171231;1;SUBARU;28
AT13;91200;91200;2017;20171231;1;LEXUS;26
AT13;91200;91200;2017;20171231;1;DAIHATSU;23
AT13;91200;91200;2017;20171231;1;DODGE;15
AT13;91200;91200;2017;20171231;1;DS;14
AT13;91200;91200;2017;20171231;1;STEYRPUCH;12
AT13;91200;91200;2017;20171231;1;PONTIAC;11
AT13;91200;91200;2017;20171231;1;MG;10
AT13;91200;91200;2017;20171231;1;CADILLAC;7
AT13;91200;91200;2017;20171231;1;AUSTIN;6
AT13;91200;91200;2017;20171231;1;LOTUS;6
AT13;91200;91200;2017;20171231;1;MASERATI;6
AT13;91200;91200;2017;20171231;1;SSANG-YONG;6
AT13;91200;91200;2017;20171231;1;TRIUMPH;6
AT13;91200;91200;2017;20171231;1;BRITISHLEYLAND;4
AT13;91200;91200;2017;20171231;1;OLDSMOBILE;4
AT13;91200;91200;2017;20171231;1;HUMMER;3
AT13;91200;91200;2017;20171231;1;INFINITI;3
AT13;91200;91200;2017;20171231;1;PUCH;3
AT13;91200;91200;2017;20171231;1;TESLA;3
AT13;91200;91200;2017;20171231;1;ANDERE;3
AT13;91200;91200;2017;20171231;1;BENTLEY;2
AT13;91200;91200;2017;20171231;1;CHRYSLER-SUNBEAM;2
AT13;91200;91200;2017;20171231;1;FERRARI;2
AT13;91200;91200;2017;20171231;1;MORGAN;2
AT13;91200;91200;2017;20171231;1;PLYMOUTH;2
AT13;91200;91200;2017;20171231;1;ASTONMARTIN;1
AT13;91200;91200;2017;20171231;1;AUDKW;1
AT13;91200;91200;2017;20171231;1;BORGWARD;1
AT13;91200;91200;2017;20171231;1;CHRYSLER-SIMCA;1
AT13;91200;91200;2017;20171231;1;GMC;1
AT13;91200;91200;2017;20171231;1;HANOMAG-HENSCHEL;1
AT13;91200;91200;2017;20171231;1;ISUZU;1
AT13;91200;91200;2017;20171231;1;MORRIS;1
AT13;91200;91200;2017;20171231;1;TALBOT;1
AT13;91200;91200;2017;20171231;1;TATA;1
AT13;91200;91200;2017;20171231;1;TATRA;1
AT13;91200;91200;2017;20171231;1;VAUXHALL;1
AT13;91200;91200;2017;20171231;2;VW;1754
AT13;91200;91200;2017;20171231;2;OPEL;720
AT13;91200;91200;2017;20171231;2;FORD;626
AT13;91200;91200;2017;20171231;2;RENAULT;559
AT13;91200;91200;2017;20171231;2;MERCEDES;554
AT13;91200;91200;2017;20171231;2;AUDI;537
AT13;91200;91200;2017;20171231;2;PEUGEOT;508
AT13;91200;91200;2017;20171231;2;SKODA;490
AT13;91200;91200;2017;20171231;2;MAZDA;443
AT13;91200;91200;2017;20171231;2;BMW;424
AT13;91200;91200;2017;20171231;2;HYUNDAI;372
AT13;91200;91200;2017;20171231;2;FIAT;346
AT13;91200;91200;2017;20171231;2;TOYOTA;341
AT13;91200;91200;2017;20171231;2;SEAT;287
AT13;91200;91200;2017;20171231;2;CITROEN;282
AT13;91200;91200;2017;20171231;2;KIA;225
AT13;91200;91200;2017;20171231;2;NISSAN;169
AT13;91200;91200;2017;20171231;2;HONDA;146
AT13;91200;91200;2017;20171231;2;SUZUKI;137
AT13;91200;91200;2017;20171231;2;DACIA;119
AT13;91200;91200;2017;20171231;2;MITSUBISHI;115
AT13;91200;91200;2017;20171231;2;CHEVROLET;107
AT13;91200;91200;2017;20171231;2;VOLVO;107
AT13;91200;91200;2017;20171231;2;MINI;78
AT13;91200;91200;2017;20171231;2;SMART;69
AT13;91200;91200;2017;20171231;2;ALFA-ROMEO;61
AT13;91200;91200;2017;20171231;2;LANCIA;43
AT13;91200;91200;2017;20171231;2;CHRYSLER;36
AT13;91200;91200;2017;20171231;2;JEEP;31
AT13;91200;91200;2017;20171231;2;LANDROVER;31
AT13;91200;91200;2017;20171231;2;DAIHATSU;27
AT13;91200;91200;2017;20171231;2;DS;16
AT13;91200;91200;2017;20171231;2;PORSCHE;14
AT13;91200;91200;2017;20171231;2;SAAB;12
AT13;91200;91200;2017;20171231;2;JAGUAR;8
AT13;91200;91200;2017;20171231;2;SUBARU;8
AT13;91200;91200;2017;20171231;2;SSANG-YONG;7
AT13;91200;91200;2017;20171231;2;LEXUS;6
AT13;91200;91200;2017;20171231;2;ROVER;6
AT13;91200;91200;2017;20171231;2;DODGE;5
AT13;91200;91200;2017;20171231;2;MG;4
AT13;91200;91200;2017;20171231;2;STEYRPUCH;4
AT13;91200;91200;2017;20171231;2;AUSTIN;3
AT13;91200;91200;2017;20171231;2;CADILLAC;3
AT13;91200;91200;2017;20171231;2;INFINITI;3
AT13;91200;91200;2017;20171231;2;HUMMER;2
AT13;91200;91200;2017;20171231;2;LOTUS;2
AT13;91200;91200;2017;20171231;2;TATA;2
AT13;91200;91200;2017;20171231;2;BIANCHI;1
AT13;91200;91200;2017;20171231;2;BUICK;1
AT13;91200;91200;2017;20171231;2;CHRYSLER-SIMCA;1
AT13;91200;91200;2017;20171231;2;HANOMAG-HENSCHEL;1
AT13;91200;91200;2017;20171231;2;LADA;1
AT13;91200;91200;2017;20171231;2;MORRIS;1
AT13;91200;91200;2017;20171231;2;PONTIAC;1
AT13;91200;91200;2017;20171231;2;STEYR;1
AT13;91200;91200;2017;20171231;2;TALBOT;1
AT13;91200;91200;2017;20171231;2;TATRA;1
AT13;91200;91200;2017;20171231;2;TRIUMPH;1
AT13;91200;91200;2017;20171231;2;VAUXHALL;1
AT13;91200;91200;2017;20171231;3;VW;1465
AT13;91200;91200;2017;20171231;3;BMW;946
AT13;91200;91200;2017;20171231;3;FORD;608
AT13;91200;91200;2017;20171231;3;AUDI;501
AT13;91200;91200;2017;20171231;3;MERCEDES;393
AT13;91200;91200;2017;20171231;3;SKODA;291
AT13;91200;91200;2017;20171231;3;OPEL;237
